time,Z
26.044,1.484016
26.045,1.48929
26.046,1.494604
26.047,1.49979
26.048,1.504983
26.049,1.510179
26.05,1.515338
26.051,1.5205
26.052,1.525554
26.053,1.530707
26.054,1.535808
26.055,1.54086
26.056,1.54589
26.057,1.550879
26.058,1.555857
26.059,1.560797
26.06,1.565757
26.061,1.570758
26.062,1.575553
26.063,1.580378
26.064,1.585187
26.065,1.589976
26.066,1.594767
26.067,1.599463
26.068,1.604192
26.069,1.608809
26.07,1.613513
26.071,1.618113
26.072,1.622691
26.073,1.627275
26.074,1.631807
26.075,1.636274
26.076,1.640747
26.077,1.645186
26.078,1.649605
26.079,1.654002
26.08,1.658193
26.081,1.662649
26.082,1.666947
26.083,1.671158
26.084,1.675442
26.085,1.6797
26.086,1.683871
26.087,1.688062
26.088,1.692151
26.089,1.69634
26.09,1.700331
26.091,1.704511
26.092,1.708572
26.093,1.712595
26.094,1.716609
26.095,1.720642
26.096,1.724495
26.097,1.728521
26.098,1.732389
26.099,1.73634
26.1,1.740166
26.101,1.744058
26.102,1.747884
26.103,1.751614
26.104,1.755401
26.105,1.759171
26.106,1.762847
26.107,1.766579
26.108,1.77022
26.109,1.77383
26.11,1.777477
26.111,1.781064
26.112,1.784638
26.113,1.7882
26.114,1.791748
26.115,1.795275
26.116,1.798738
26.117,1.802283
26.118,1.80569
26.119,1.809087
26.12,1.812549
26.121,1.815869
26.122,1.819292
26.123,1.822593
26.124,1.825937
26.125,1.829251
26.126,1.832527
26.127,1.835783
26.128,1.839024
26.129,1.842271
26.13,1.845511
26.131,1.848761
26.132,1.851991
26.133,1.855204
26.134,1.858367
26.135,1.861497
26.136,1.864607
26.137,1.867605
26.138,1.870581
26.139,1.873477
26.14,1.87637
26.141,1.879229
26.142,1.881992
26.143,1.884708
26.144,1.887346
26.145,1.889983
26.146,1.892642
26.147,1.895003
26.148,1.897396
26.149,1.899676
26.15,1.902178
26.151,1.904559
26.152,1.906935
26.153,1.909395
26.154,1.911856
26.155,1.914285
26.156,1.916716
26.157,1.919123
26.158,1.921531
26.159,1.923913
26.16,1.926265
26.161,1.928602
26.162,1.930946
26.163,1.933218
26.164,1.935444
26.165,1.937654
26.166,1.9398
26.167,1.941899
26.168,1.943958
26.169,1.945955
26.17,1.94788
26.171,1.949694
26.172,1.951421
26.173,1.953047
26.174,1.954493
26.175,1.956006
26.176,1.957385
26.177,1.958799
26.178,1.960157
26.179,1.961493
26.18,1.962882
26.181,1.964177
26.182,1.964851
26.183,1.965959
26.184,1.967136
26.185,1.967882
26.186,1.968595
26.187,1.969071
26.188,1.969275
26.189,1.969264
26.19,1.969283
26.191,1.969283
26.192,1.969436
26.193,1.969624
26.194,1.969813
26.195,1.970098
26.196,1.970294
26.197,1.970483
26.198,1.970657
26.199,1.970823
26.2,1.970964
26.201,1.97109
26.202,1.971198
26.203,1.971281
26.204,1.971336
26.205,1.971506
26.206,1.97139
26.207,1.971357
26.208,1.971443
26.209,1.971249
26.21,1.971256
26.211,1.971134
26.212,1.970829
26.213,1.970742
26.214,1.970523
26.215,1.970108
26.216,1.969923
26.217,1.969465
26.218,1.969197
26.219,1.968798
26.22,1.968212
26.221,1.967717
26.222,1.967208
26.223,1.966649
26.224,1.966055
26.225,1.965426
26.226,1.96476
26.227,1.964064
26.228,1.963327
26.229,1.962554
26.23,1.961751
26.231,1.960846
26.232,1.959911
26.233,1.959075
26.234,1.958096
26.235,1.957101
26.236,1.956128
26.237,1.955009
26.238,1.953886
26.239,1.952751
26.24,1.951591
26.241,1.950388
26.242,1.94911
26.243,1.947937
26.244,1.946586
26.245,1.945231
26.246,1.94389
26.247,1.942455
26.248,1.94106
26.249,1.939506
26.25,1.938005
26.251,1.936479
26.252,1.934858
26.253,1.933265
26.254,1.931598
26.255,1.929916
26.256,1.928201
26.257,1.926401
26.258,1.924617
26.259,1.92276
26.26,1.920968
26.261,1.919004
26.262,1.917109
26.263,1.915142
26.264,1.913139
26.265,1.911075
26.266,1.909038
26.267,1.906922
26.268,1.904776
26.269,1.902572
26.27,1.900372
26.271,1.898103
26.272,1.895852
26.273,1.893469
26.274,1.891171
26.275,1.8888
26.276,1.886342
26.277,1.883908
26.278,1.881441
26.279,1.878901
26.28,1.876392
26.281,1.873791
26.282,1.871103
26.283,1.86854
26.284,1.865803
26.285,1.863125
26.286,1.860302
26.287,1.857526
26.288,1.85476
26.289,1.851884
26.29,1.848974
26.291,1.846074
26.292,1.843044
26.293,1.840082
26.294,1.837088
26.295,1.833984
26.296,1.830846
26.297,1.827787
26.298,1.824623
26.299,1.821416
26.3,1.818191
26.301,1.814913
26.302,1.811645
26.303,1.808311
26.304,1.804892
26.305,1.801527
26.306,1.797996
26.307,1.794588
26.308,1.791054
26.309,1.787506
26.31,1.783977
26.311,1.780401
26.312,1.776782
26.313,1.773065
26.314,1.769356
26.315,1.765562
26.316,1.761894
26.317,1.758017
26.318,1.75424
26.319,1.750335
26.32,1.746516
26.321,1.742564
26.322,1.738587
26.323,1.734609
26.324,1.730591
26.325,1.726534
26.326,1.722464
26.327,1.718362
26.328,1.714181
26.329,1.709998
26.33,1.705736
26.331,1.701506
26.332,1.697258
26.333,1.692914
26.334,1.688609
26.335,1.684264
26.336,1.67982
26.337,1.675425
26.338,1.670962
26.339,1.666438
26.34,1.66192
26.341,1.657313
26.342,1.652757
26.343,1.648164
26.344,1.643531
26.345,1.638845
26.346,1.634115
26.347,1.629323
26.348,1.624601
26.349,1.619805
26.35,1.614991
26.351,1.610124
26.352,1.605275
26.353,1.600354
26.354,1.595408
26.355,1.590462
26.356,1.585497
26.357,1.580414
26.358,1.575291
26.359,1.570248
26.36,1.565156
26.361,1.560019
26.362,1.55483
26.363,1.549635
26.364,1.54441
26.365,1.539142
26.366,1.53391
26.367,1.528585
26.368,1.523236
26.369,1.517926
26.37,1.512513
26.371,1.507102
26.372,1.501683
26.373,1.496248
26.374,1.49071
26.375,1.48515
26.376,1.479692
26.377,1.474045
26.378,1.468307
26.379,1.462695
26.38,1.457011
26.381,1.451274
26.382,1.44549
26.383,1.439706
26.384,1.43396
26.385,1.428102
26.386,1.422235
26.387,1.416369
26.388,1.410528
26.389,1.404592
26.39,1.398661
26.391,1.392584
26.392,1.386647
26.393,1.380622
26.394,1.374593
26.395,1.368521
26.396,1.362426
26.397,1.356248
26.398,1.35015
26.399,1.343911
26.4,1.337717
26.401,1.331424
26.402,1.325225
26.403,1.318927
26.404,1.312633
26.405,1.306253
26.406,1.299908
26.407,1.293526
26.408,1.287152
26.409,1.280716
26.41,1.274261
26.411,1.267767
26.412,1.261324
26.413,1.25483
26.414,1.248269
26.415,1.241655
26.416,1.235103
26.417,1.228554
26.418,1.221908
26.419,1.215201
26.42,1.208568
26.421,1.201794
26.422,1.195114
26.423,1.188296
26.424,1.181504
26.425,1.174718
26.426,1.167882
26.427,1.161091
26.428,1.154259
26.429,1.147376
26.43,1.140475
26.431,1.133521
26.432,1.126606
26.433,1.11966
26.434,1.112655
26.435,1.105685
26.436,1.098669
26.437,1.091582
26.438,1.084479
26.439,1.07744
26.44,1.070316
26.441,1.063203
26.442,1.056023
26.443,1.048872
26.444,1.041708
26.445,1.034447
26.446,1.027252
26.447,1.019966
26.448,1.012697
26.449,1.005439
26.45,0.998102
26.451,0.990758
26.452,0.983399
26.453,0.976004
26.454,0.968561
26.455,0.961181
26.456,0.953718
26.457,0.946329
26.458,0.938824
26.459,0.931346
26.46,0.923875
26.461,0.916383
26.462,0.908869
26.463,0.901317
26.464,0.893804
26.465,0.886194
26.466,0.878629
26.467,0.871007
26.468,0.863371
26.469,0.855759
26.47,0.848088
26.471,0.840393
26.472,0.832764
26.473,0.82501
26.474,0.817308
26.475,0.809576
26.476,0.801793
26.477,0.793995
26.478,0.786186
26.479,0.778353
26.48,0.770493
26.481,0.762624
26.482,0.754749
26.483,0.746905
26.484,0.739007
26.485,0.731112
26.486,0.723174
26.487,0.715291
26.488,0.707322
26.489,0.699349
26.49,0.6914
26.491,0.683414
26.492,0.675434
26.493,0.667449
26.494,0.659438
26.495,0.65138
26.496,0.643382
26.497,0.635304
26.498,0.627222
26.499,0.619121
26.5,0.61102
26.501,0.602879
26.502,0.594767
26.503,0.586602
26.504,0.578445
26.505,0.570308
26.506,0.562121
26.507,0.553932
26.508,0.545738
26.509,0.537531
26.51,0.529299
26.511,0.521065
26.512,0.512816
26.513,0.504569
26.514,0.496288
26.515,0.487995
26.516,0.479746
26.517,0.471417
26.518,0.463138
26.519,0.454821
26.52,0.446498
26.521,0.438158
26.522,0.429854
26.523,0.421558
26.524,0.413148
26.525,0.404815
26.526,0.396415
26.527,0.388001
26.528,0.379638
26.529,0.371241
26.53,0.362786
26.531,0.354356
26.532,0.345917
26.533,0.337446
26.534,0.328967
26.535,0.320519
26.536,0.312027
26.537,0.303556
26.538,0.295148
26.539,0.28668
26.54,0.278174
26.541,0.269648
26.542,0.261207
26.543,0.252672
26.544,0.244182
26.545,0.235638
26.546,0.22709
26.547,0.218563
26.548,0.210001
26.549,0.201395
26.55,0.192875
26.551,0.1843
26.552,0.175765
26.553,0.167166
26.554,0.158596
26.555,0.150039
26.556,0.141451
26.557,0.132909
26.558,0.124264
26.559,0.115617
26.56,0.107078
26.561,0.098443
26.562,0.089823
26.563,0.08122
26.564,0.072552
26.565,0.063951
26.566,0.055319
26.567,0.04669
26.568,0.03808
26.569,0.029408
26.57,0.020744
26.571,0.012128
26.572,0.003447
26.573,-0.005161
26.574,-0.01382
26.575,-0.022477
26.576,-0.031131
26.577,-0.039776
26.578,-0.048471
26.579,-0.057114
26.58,-0.065768
26.581,-0.07442
26.582,-0.0831
26.583,-0.091785
26.584,-0.100476
26.585,-0.109138
26.586,-0.117805
26.587,-0.126485
26.588,-0.135115
26.589,-0.143795
26.59,-0.152453
26.591,-0.161142
26.592,-0.169789
26.593,-0.178446
26.594,-0.187107
26.595,-0.195807
26.596,-0.204445
26.597,-0.213155
26.598,-0.221811
26.599,-0.230436
26.6,-0.239142
26.601,-0.247826
26.602,-0.256468
26.603,-0.265114
26.604,-0.273791
26.605,-0.282402
26.606,-0.291088
26.607,-0.299734
26.608,-0.308359
26.609,-0.317017
26.61,-0.325624
26.611,-0.334298
26.612,-0.34291
26.613,-0.351542
26.614,-0.360144
26.615,-0.368797
26.616,-0.377361
26.617,-0.38599
26.618,-0.394601
26.619,-0.403176
26.62,-0.411811
26.621,-0.420428
26.622,-0.429017
26.623,-0.437611
26.624,-0.446221
26.625,-0.45479
26.626,-0.463431
26.627,-0.471983
26.628,-0.480519
26.629,-0.489124
26.63,-0.497629
26.631,-0.506166
26.632,-0.514726
26.633,-0.523232
26.634,-0.53173
26.635,-0.540289
26.636,-0.548796
26.637,-0.557229
26.638,-0.565762
26.639,-0.574227
26.64,-0.582672
26.641,-0.591186
26.642,-0.599644
26.643,-0.608075
26.644,-0.616572
26.645,-0.625083
26.646,-0.633533
26.647,-0.641978
26.648,-0.650395
26.649,-0.658845
26.65,-0.667215
26.651,-0.675664
26.652,-0.684019
26.653,-0.692428
26.654,-0.700769
26.655,-0.709107
26.656,-0.717445
26.657,-0.725784
26.658,-0.734114
26.659,-0.742434
26.66,-0.750747
26.661,-0.758992
26.662,-0.767382
26.663,-0.775537
26.664,-0.783839
26.665,-0.792093
26.666,-0.800298
26.667,-0.808586
26.668,-0.816799
26.669,-0.825006
26.67,-0.833242
26.671,-0.841496
26.672,-0.849656
26.673,-0.857837
26.674,-0.865967
26.675,-0.874167
26.676,-0.882301
26.677,-0.890385
26.678,-0.898527
26.679,-0.906634
26.68,-0.914681
26.681,-0.922758
26.682,-0.930811
26.683,-0.938871
26.684,-0.946829
26.685,-0.954856
26.686,-0.96287
26.687,-0.970855
26.688,-0.978801
26.689,-0.986815
26.69,-0.99468
26.691,-1.002712
26.692,-1.010589
26.693,-1.018408
26.694,-1.026418
26.695,-1.034168
26.696,-1.042068
26.697,-1.049946
26.698,-1.057881
26.699,-1.065581
26.7,-1.07344
26.701,-1.081285
26.702,-1.088971
26.703,-1.096648
26.704,-1.104548
26.705,-1.112181
26.706,-1.119856
26.707,-1.12753
26.708,-1.135173
26.709,-1.142757
26.71,-1.150475
26.711,-1.15805
26.712,-1.165748
26.713,-1.173171
26.714,-1.180888
26.715,-1.188418
26.716,-1.195955
26.717,-1.203478
26.718,-1.210867
26.719,-1.218516
26.72,-1.225915
26.721,-1.23335
26.722,-1.240795
26.723,-1.248176
26.724,-1.255576
26.725,-1.262951
26.726,-1.270309
26.727,-1.277671
26.728,-1.284964
26.729,-1.292283
26.73,-1.299544
26.731,-1.306877
26.732,-1.314135
26.733,-1.321361
26.734,-1.328639
26.735,-1.335776
26.736,-1.342886
26.737,-1.350069
26.738,-1.3572
26.739,-1.364292
26.74,-1.371359
26.741,-1.3784
26.742,-1.385445
26.743,-1.392412
26.744,-1.399424
26.745,-1.406403
26.746,-1.413488
26.747,-1.420314
26.748,-1.427159
26.749,-1.43404
26.75,-1.440956
26.751,-1.447824
26.752,-1.454582
26.753,-1.461386
26.754,-1.468211
26.755,-1.474982
26.756,-1.481644
26.757,-1.488378
26.758,-1.495126
26.759,-1.501806
26.76,-1.508436
26.761,-1.515073
26.762,-1.521684
26.763,-1.528269
26.764,-1.534842
26.765,-1.541397
26.766,-1.547936
26.767,-1.554351
26.768,-1.56087
26.769,-1.567311
26.77,-1.573705
26.771,-1.580165
26.772,-1.58661
26.773,-1.592894
26.774,-1.599367
26.775,-1.605623
26.776,-1.611886
26.777,-1.618112
26.778,-1.624346
26.779,-1.630564
26.78,-1.636716
26.781,-1.642842
26.782,-1.648978
26.783,-1.655045
26.784,-1.661115
26.785,-1.667152
26.786,-1.673161
26.787,-1.679103
26.788,-1.685137
26.789,-1.691025
26.79,-1.696953
26.791,-1.702716
26.792,-1.708624
26.793,-1.714399
26.794,-1.720122
26.795,-1.726001
26.796,-1.731699
26.797,-1.73747
26.798,-1.743168
26.799,-1.748847
26.8,-1.754478
26.801,-1.760126
26.802,-1.765757
26.803,-1.771383
26.804,-1.777021
26.805,-1.782399
26.806,-1.788002
26.807,-1.793394
26.808,-1.798911
26.809,-1.804309
26.81,-1.809705
26.811,-1.815063
26.812,-1.820401
26.813,-1.825766
26.814,-1.831031
26.815,-1.836299
26.816,-1.841498
26.817,-1.846717
26.818,-1.851957
26.819,-1.857075
26.82,-1.862216
26.821,-1.867317
26.822,-1.872439
26.823,-1.87753
26.824,-1.882597
26.825,-1.887549
26.826,-1.892452
26.827,-1.897505
26.828,-1.902405
26.829,-1.907384
26.83,-1.912189
26.831,-1.917034
26.832,-1.921827
26.833,-1.926587
26.834,-1.931331
26.835,-1.935984
26.836,-1.940709
26.837,-1.9453
26.838,-1.949911
26.839,-1.954491
26.84,-1.959047
26.841,-1.963535
26.842,-1.967999
26.843,-1.972512
26.844,-1.976929
26.845,-1.981339
26.846,-1.98577
26.847,-1.990163
26.848,-1.994453
26.849,-1.998754
26.85,-2.003082
26.851,-2.00739
26.852,-2.011627
26.853,-2.015851
26.854,-2.019994
26.855,-2.024199
26.856,-2.028348
26.857,-2.032469
26.858,-2.036532
26.859,-2.04062
26.86,-2.044648
26.861,-2.0486
26.862,-2.052593
26.863,-2.056528
26.864,-2.060532
26.865,-2.06439
26.866,-2.068261
26.867,-2.072163
26.868,-2.075972
26.869,-2.079739
26.87,-2.083589
26.871,-2.087367
26.872,-2.091066
26.873,-2.094804
26.874,-2.098444
26.875,-2.10213
26.876,-2.105802
26.877,-2.109357
26.878,-2.112974
26.879,-2.116524
26.88,-2.120045
26.881,-2.123558
26.882,-2.127069
26.883,-2.130526
26.884,-2.133994
26.885,-2.137508
26.886,-2.140935
26.887,-2.144412
26.888,-2.147854
26.889,-2.151228
26.89,-2.154582
26.891,-2.157944
26.892,-2.161232
26.893,-2.164504
26.894,-2.167707
26.895,-2.170864
26.896,-2.174065
26.897,-2.177217
26.898,-2.180298
26.899,-2.183361
26.9,-2.186322
26.901,-2.189206
26.902,-2.192008
26.903,-2.194753
26.904,-2.19747
26.905,-2.200275
26.906,-2.202631
26.907,-2.205199
26.908,-2.207541
26.909,-2.210239
26.91,-2.212633
26.911,-2.215127
26.912,-2.217635
26.913,-2.220155
26.914,-2.222679
26.915,-2.225168
26.916,-2.227636
26.917,-2.230078
26.918,-2.232545
26.919,-2.234924
26.92,-2.237295
26.921,-2.239638
26.922,-2.241981
26.923,-2.24419
26.924,-2.246409
26.925,-2.248568
26.926,-2.250767
26.927,-2.252846
26.928,-2.254854
26.929,-2.256785
26.93,-2.258641
26.931,-2.260303
26.932,-2.261994
26.933,-2.263576
26.934,-2.265076
26.935,-2.266629
26.936,-2.268039
26.937,-2.269598
26.938,-2.270869
26.939,-2.272315
26.94,-2.273615
26.941,-2.274925
26.942,-2.27578
26.943,-2.277215
26.944,-2.277743
26.945,-2.278728
26.946,-2.279379
26.947,-2.279605
26.948,-2.279685
26.949,-2.279669
26.95,-2.279602
26.951,-2.279686
26.952,-2.279746
26.953,-2.280018
26.954,-2.280169
26.955,-2.280337
26.956,-2.280524
26.957,-2.280644
26.958,-2.280868
26.959,-2.281094
26.96,-2.281241
26.961,-2.281378
26.962,-2.281494
26.963,-2.281581
26.964,-2.281638
26.965,-2.281676
26.966,-2.28167
26.967,-2.281637
26.968,-2.281575
26.969,-2.281476
26.97,-2.281345
26.971,-2.281311
26.972,-2.280981
26.973,-2.280723
26.974,-2.280594
26.975,-2.280157
26.976,-2.279797
26.977,-2.27941
26.978,-2.278988
26.979,-2.278523
26.98,-2.278027
26.981,-2.277483
26.982,-2.276908
26.983,-2.276321
26.984,-2.275622
26.985,-2.274936
26.986,-2.274094
26.987,-2.273379
26.988,-2.272603
26.989,-2.271698
26.99,-2.270857
26.991,-2.269938
26.992,-2.268991
26.993,-2.268001
26.994,-2.266976
26.995,-2.265929
26.996,-2.264778
26.997,-2.263673
26.998,-2.262505
26.999,-2.261314
27.0,-2.260006
27.001,-2.258758
27.002,-2.257422
27.003,-2.256067
27.004,-2.254659
27.005,-2.25322
27.006,-2.251766
27.007,-2.250249
27.008,-2.248638
27.009,-2.247027
27.01,-2.245434
27.011,-2.243762
27.012,-2.24204
27.013,-2.240356
27.014,-2.238589
27.015,-2.236782
27.016,-2.234917
27.017,-2.233015
27.018,-2.231142
27.019,-2.229159
27.02,-2.227206
27.021,-2.225134
27.022,-2.22303
27.023,-2.220976
27.024,-2.218831
27.025,-2.216664
27.026,-2.21442
27.027,-2.212212
27.028,-2.209873
27.029,-2.207565
27.03,-2.205244
27.031,-2.202821
27.032,-2.20038
27.033,-2.197921
27.034,-2.195448
27.035,-2.192896
27.036,-2.190317
27.037,-2.187702
27.038,-2.184994
27.039,-2.182419
27.04,-2.179603
27.041,-2.176829
27.042,-2.173973
27.043,-2.1712
27.044,-2.168332
27.045,-2.165416
27.046,-2.162468
27.047,-2.159472
27.048,-2.156442
27.049,-2.153344
27.05,-2.150316
27.051,-2.147197
27.052,-2.144021
27.053,-2.140862
27.054,-2.137547
27.055,-2.134382
27.056,-2.13104
27.057,-2.12774
27.058,-2.12435
27.059,-2.120919
27.06,-2.117444
27.061,-2.114004
27.062,-2.110453
27.063,-2.10696
27.064,-2.103339
27.065,-2.099694
27.066,-2.096035
27.067,-2.092345
27.068,-2.088651
27.069,-2.084855
27.07,-2.081098
27.071,-2.077288
27.072,-2.073474
27.073,-2.069553
27.074,-2.065621
27.075,-2.061668
27.076,-2.057632
27.077,-2.05364
27.078,-2.04948
27.079,-2.045533
27.08,-2.041377
27.081,-2.037159
27.082,-2.033004
27.083,-2.028841
27.084,-2.024527
27.085,-2.020214
27.086,-2.015783
27.087,-2.011614
27.088,-2.007058
27.089,-2.002652
27.09,-1.99809
27.091,-1.99364
27.092,-1.989125
27.093,-1.984553
27.094,-1.979955
27.095,-1.975389
27.096,-1.970678
27.097,-1.965974
27.098,-1.961324
27.099,-1.956463
27.1,-1.951718
27.101,-1.946965
27.102,-1.941984
27.103,-1.937187
27.104,-1.932227
27.105,-1.927279
27.106,-1.922269
27.107,-1.917257
27.108,-1.912237
27.109,-1.907126
27.11,-1.902039
27.111,-1.896992
27.112,-1.891724
27.113,-1.886566
27.114,-1.881356
27.115,-1.876067
27.116,-1.870859
27.117,-1.865523
27.118,-1.860066
27.119,-1.854875
27.12,-1.849374
27.121,-1.84396
27.122,-1.838487
27.123,-1.833001
27.124,-1.82738
27.125,-1.821832
27.126,-1.816249
27.127,-1.810635
27.128,-1.805017
27.129,-1.799319
27.13,-1.793503
27.131,-1.787786
27.132,-1.782009
27.133,-1.776095
27.134,-1.770245
27.135,-1.764348
27.136,-1.758453
27.137,-1.752507
27.138,-1.746558
27.139,-1.74053
27.14,-1.734437
27.141,-1.728417
27.142,-1.72238
27.143,-1.716305
27.144,-1.710123
27.145,-1.703954
27.146,-1.69776
27.147,-1.691555
27.148,-1.68526
27.149,-1.67902
27.15,-1.672704
27.151,-1.666467
27.152,-1.659936
27.153,-1.653577
27.154,-1.647189
27.155,-1.640792
27.156,-1.634322
27.157,-1.627774
27.158,-1.621298
27.159,-1.614728
27.16,-1.6081
27.161,-1.601527
27.162,-1.594928
27.163,-1.588299
27.164,-1.581518
27.165,-1.574841
27.166,-1.568137
27.167,-1.561379
27.168,-1.554639
27.169,-1.547766
27.17,-1.540966
27.171,-1.534132
27.172,-1.527277
27.173,-1.520401
27.174,-1.513512
27.175,-1.506544
27.176,-1.499506
27.177,-1.49246
27.178,-1.485404
27.179,-1.478344
27.18,-1.471225
27.181,-1.464092
27.182,-1.456988
27.183,-1.449834
27.184,-1.442667
27.185,-1.43554
27.186,-1.428236
27.187,-1.420949
27.188,-1.413779
27.189,-1.406512
27.19,-1.399153
27.191,-1.391839
27.192,-1.38448
27.193,-1.377164
27.194,-1.369641
27.195,-1.362285
27.196,-1.354871
27.197,-1.347378
27.198,-1.339804
27.199,-1.332347
27.2,-1.324819
27.201,-1.317289
27.202,-1.309691
27.203,-1.302069
27.204,-1.294484
27.205,-1.286807
27.206,-1.27918
27.207,-1.271486
27.208,-1.263751
27.209,-1.255985
27.21,-1.248254
27.211,-1.240459
27.212,-1.232583
27.213,-1.224761
27.214,-1.216852
27.215,-1.209094
27.216,-1.201098
27.217,-1.193237
27.218,-1.185378
27.219,-1.177473
27.22,-1.169513
27.221,-1.161552
27.222,-1.153573
27.223,-1.145602
27.224,-1.137595
27.225,-1.129581
27.226,-1.121539
27.227,-1.113445
27.228,-1.105384
27.229,-1.097291
27.23,-1.089125
27.231,-1.081024
27.232,-1.072884
27.233,-1.064688
27.234,-1.056519
27.235,-1.04828
27.236,-1.040084
27.237,-1.031782
27.238,-1.02355
27.239,-1.0152
27.24,-1.006871
27.241,-0.998439
27.242,-0.990142
27.243,-0.981761
27.244,-0.973405
27.245,-0.965006
27.246,-0.956589
27.247,-0.948185
27.248,-0.939757
27.249,-0.931295
27.25,-0.922858
27.251,-0.914361
27.252,-0.905897
27.253,-0.897367
27.254,-0.88888
27.255,-0.880378
27.256,-0.871794
27.257,-0.863307
27.258,-0.854727
27.259,-0.846152
27.26,-0.837589
27.261,-0.828937
27.262,-0.820261
27.263,-0.811646
27.264,-0.80292
27.265,-0.794254
27.266,-0.785584
27.267,-0.776901
27.268,-0.7682
27.269,-0.759451
27.27,-0.750753
27.271,-0.741963
27.272,-0.733198
27.273,-0.724427
27.274,-0.715644
27.275,-0.706823
27.276,-0.698048
27.277,-0.68922
27.278,-0.680368
27.279,-0.671549
27.28,-0.662683
27.281,-0.653837
27.282,-0.644988
27.283,-0.636094
27.284,-0.627156
27.285,-0.618293
27.286,-0.609401
27.287,-0.600556
27.288,-0.591615
27.289,-0.582617
27.29,-0.573716
27.291,-0.564765
27.292,-0.555814
27.293,-0.54681
27.294,-0.537793
27.295,-0.528764
27.296,-0.51972
27.297,-0.51075
27.298,-0.501666
27.299,-0.492638
27.3,-0.483555
27.301,-0.474532
27.302,-0.465468
27.303,-0.456445
27.304,-0.447398
27.305,-0.438315
27.306,-0.42926
27.307,-0.420192
27.308,-0.411067
27.309,-0.401981
27.31,-0.392898
27.311,-0.383773
27.312,-0.374634
27.313,-0.365489
27.314,-0.356318
27.315,-0.347132
27.316,-0.337968
27.317,-0.328808
27.318,-0.31964
27.319,-0.310465
27.32,-0.301297
27.321,-0.29212
27.322,-0.282937
27.323,-0.273771
27.324,-0.264588
27.325,-0.25539
27.326,-0.246199
