,time,Z
14878,14.878,-1.235062
14879,14.879,-1.23426
14880,14.88,-1.233533
14881,14.881,-1.232649
14882,14.882,-1.2318
14883,14.883,-1.230929
14884,14.884,-1.230006
14885,14.885,-1.229063
14886,14.886,-1.228088
14887,14.887,-1.227106
14888,14.888,-1.226052
14889,14.889,-1.224972
14890,14.89,-1.223938
14891,14.891,-1.222787
14892,14.892,-1.221623
14893,14.893,-1.220436
14894,14.894,-1.219227
14895,14.895,-1.218025
14896,14.896,-1.216701
14897,14.897,-1.215461
14898,14.898,-1.214099
14899,14.899,-1.212738
14900,14.9,-1.211312
14901,14.901,-1.209908
14902,14.902,-1.208475
14903,14.903,-1.206971
14904,14.904,-1.205427
14905,14.905,-1.203892
14906,14.906,-1.202305
14907,14.907,-1.200702
14908,14.908,-1.199054
14909,14.909,-1.1973
14910,14.91,-1.195628
14911,14.911,-1.193846
14912,14.912,-1.192069
14913,14.913,-1.190317
14914,14.914,-1.188472
14915,14.915,-1.186608
14916,14.916,-1.184736
14917,14.917,-1.182781
14918,14.918,-1.180887
14919,14.919,-1.178889
14920,14.92,-1.176933
14921,14.921,-1.17484
14922,14.922,-1.172795
14923,14.923,-1.170711
14924,14.924,-1.168596
14925,14.925,-1.166442
14926,14.926,-1.164265
14927,14.927,-1.162035
14928,14.928,-1.159838
14929,14.929,-1.15756
14930,14.93,-1.155263
14931,14.931,-1.152945
14932,14.932,-1.150552
14933,14.933,-1.148237
14934,14.934,-1.145811
14935,14.935,-1.143399
14936,14.936,-1.140931
14937,14.937,-1.138463
14938,14.938,-1.135922
14939,14.939,-1.133333
14940,14.94,-1.130861
14941,14.941,-1.128133
14942,14.942,-1.125465
14943,14.943,-1.122913
14944,14.944,-1.12016
14945,14.945,-1.117459
14946,14.946,-1.114764
14947,14.947,-1.111996
14948,14.948,-1.109274
14949,14.949,-1.106354
14950,14.95,-1.103526
14951,14.951,-1.100644
14952,14.952,-1.097739
14953,14.953,-1.094807
14954,14.954,-1.091856
14955,14.955,-1.088831
14956,14.956,-1.085829
14957,14.957,-1.082792
14958,14.958,-1.079724
14959,14.959,-1.076674
14960,14.96,-1.073441
14961,14.961,-1.070317
14962,14.962,-1.067159
14963,14.963,-1.063971
14964,14.964,-1.060725
14965,14.965,-1.057475
14966,14.966,-1.054186
14967,14.967,-1.050922
14968,14.968,-1.047579
14969,14.969,-1.044206
14970,14.97,-1.04082
14971,14.971,-1.037425
14972,14.972,-1.033989
14973,14.973,-1.030489
14974,14.974,-1.027034
14975,14.975,-1.023499
14976,14.976,-1.019969
14977,14.977,-1.016434
14978,14.978,-1.012829
14979,14.979,-1.00924
14980,14.98,-1.00563
14981,14.981,-1.0019
14982,14.982,-0.998252
14983,14.983,-0.994594
14984,14.984,-0.990811
14985,14.985,-0.987072
14986,14.986,-0.983321
14987,14.987,-0.979515
14988,14.988,-0.975688
14989,14.989,-0.971847
14990,14.99,-0.968008
14991,14.991,-0.964088
14992,14.992,-0.960221
14993,14.993,-0.956264
14994,14.994,-0.952282
14995,14.995,-0.948296
14996,14.996,-0.944283
14997,14.997,-0.940205
14998,14.998,-0.936124
14999,14.999,-0.932015
15000,15.0,-0.927935
15001,15.001,-0.923764
15002,15.002,-0.919561
15003,15.003,-0.915422
15004,15.004,-0.911216
15005,15.005,-0.906959
15006,15.006,-0.902718
15007,15.007,-0.898434
15008,15.008,-0.894119
15009,15.009,-0.889824
15010,15.01,-0.885444
15011,15.011,-0.881041
15012,15.012,-0.876684
15013,15.013,-0.87228
15014,15.014,-0.867862
15015,15.015,-0.863392
15016,15.016,-0.858908
15017,15.017,-0.854384
15018,15.018,-0.849885
15019,15.019,-0.845317
15020,15.02,-0.840733
15021,15.021,-0.836149
15022,15.022,-0.831557
15023,15.023,-0.826941
15024,15.024,-0.82232
15025,15.025,-0.81761
15026,15.026,-0.81289
15027,15.027,-0.808222
15028,15.028,-0.803438
15029,15.029,-0.798729
15030,15.03,-0.793909
15031,15.031,-0.789155
15032,15.032,-0.784323
15033,15.033,-0.779518
15034,15.034,-0.774685
15035,15.035,-0.769779
15036,15.036,-0.764912
15037,15.037,-0.760049
15038,15.038,-0.755102
15039,15.039,-0.750204
15040,15.04,-0.745206
15041,15.041,-0.740239
15042,15.042,-0.735179
15043,15.043,-0.730207
15044,15.044,-0.725124
15045,15.045,-0.720063
15046,15.046,-0.71503
15047,15.047,-0.709886
15048,15.048,-0.70477
15049,15.049,-0.699584
15050,15.05,-0.694493
15051,15.051,-0.689319
15052,15.052,-0.684086
15053,15.053,-0.678919
15054,15.054,-0.673697
15055,15.055,-0.668432
15056,15.056,-0.663164
15057,15.057,-0.657888
15058,15.058,-0.65266
15059,15.059,-0.647268
15060,15.06,-0.641965
15061,15.061,-0.636622
15062,15.062,-0.631244
15063,15.063,-0.625862
15064,15.064,-0.620423
15065,15.065,-0.615051
15066,15.066,-0.609634
15067,15.067,-0.604186
15068,15.068,-0.598719
15069,15.069,-0.59323
15070,15.07,-0.587744
15071,15.071,-0.582264
15072,15.072,-0.576723
15073,15.073,-0.571158
15074,15.074,-0.565614
15075,15.075,-0.560041
15076,15.076,-0.554445
15077,15.077,-0.548878
15078,15.078,-0.543213
15079,15.079,-0.537599
15080,15.08,-0.531959
15081,15.081,-0.526307
15082,15.082,-0.520617
15083,15.083,-0.514928
15084,15.084,-0.509212
15085,15.085,-0.503537
15086,15.086,-0.497793
15087,15.087,-0.492016
15088,15.088,-0.486286
15089,15.089,-0.480508
15090,15.09,-0.474686
15091,15.091,-0.468927
15092,15.092,-0.463081
15093,15.093,-0.457267
15094,15.094,-0.451436
15095,15.095,-0.445593
15096,15.096,-0.439704
15097,15.097,-0.433823
15098,15.098,-0.427929
15099,15.099,-0.422027
15100,15.1,-0.416096
15101,15.101,-0.410177
15102,15.102,-0.404245
15103,15.103,-0.398271
15104,15.104,-0.392331
15105,15.105,-0.386302
15106,15.106,-0.380334
15107,15.107,-0.374363
15108,15.108,-0.368358
15109,15.109,-0.362341
15110,15.11,-0.356321
15111,15.111,-0.350313
15112,15.112,-0.344238
15113,15.113,-0.338193
15114,15.114,-0.332152
15115,15.115,-0.326059
15116,15.116,-0.319972
15117,15.117,-0.313868
15118,15.118,-0.307749
15119,15.119,-0.301657
15120,15.12,-0.295491
15121,15.121,-0.289374
15122,15.122,-0.283187
15123,15.123,-0.277043
15124,15.124,-0.270838
15125,15.125,-0.264652
15126,15.126,-0.258474
15127,15.127,-0.252278
15128,15.128,-0.246094
15129,15.129,-0.239842
15130,15.13,-0.233697
15131,15.131,-0.227438
15132,15.132,-0.221196
15133,15.133,-0.214967
15134,15.134,-0.20866
15135,15.135,-0.202447
15136,15.136,-0.196179
15137,15.137,-0.18992
15138,15.138,-0.183642
15139,15.139,-0.177353
15140,15.14,-0.171064
15141,15.141,-0.164704
15142,15.142,-0.158429
15143,15.143,-0.152082
15144,15.144,-0.145758
15145,15.145,-0.139443
15146,15.146,-0.133084
15147,15.147,-0.126735
15148,15.148,-0.120375
15149,15.149,-0.114024
15150,15.15,-0.107659
15151,15.151,-0.101279
15152,15.152,-0.094918
15153,15.153,-0.088534
15154,15.154,-0.082154
15155,15.155,-0.075765
15156,15.156,-0.069351
15157,15.157,-0.062962
15158,15.158,-0.056533
15159,15.159,-0.050162
15160,15.16,-0.043744
15161,15.161,-0.037304
15162,15.162,-0.030917
15163,15.163,-0.024485
15164,15.164,-0.018065
15165,15.165,-0.011634
15166,15.166,-0.005214
15167,15.167,0.001227
15168,15.168,0.007669
15169,15.169,0.014121
15170,15.17,0.020593
15171,15.171,0.027039
15172,15.172,0.03354
15173,15.173,0.039988
15174,15.174,0.046466
15175,15.175,0.052954
15176,15.176,0.059407
15177,15.177,0.065884
15178,15.178,0.072325
15179,15.179,0.078801
15180,15.18,0.085284
15181,15.181,0.091762
15182,15.182,0.098209
15183,15.183,0.104689
15184,15.184,0.11117
15185,15.185,0.117648
15186,15.186,0.12413
15187,15.187,0.130612
15188,15.188,0.137091
15189,15.189,0.143606
15190,15.19,0.150068
15191,15.191,0.156617
15192,15.192,0.16306
15193,15.193,0.169576
15194,15.194,0.176092
15195,15.195,0.182567
15196,15.196,0.189058
15197,15.197,0.195554
15198,15.198,0.202014
15199,15.199,0.20854
15200,15.2,0.214982
15201,15.201,0.221455
15202,15.202,0.227949
15203,15.203,0.234422
15204,15.204,0.240883
15205,15.205,0.24737
15206,15.206,0.253809
15207,15.207,0.260317
15208,15.208,0.266749
15209,15.209,0.273263
15210,15.21,0.279704
15211,15.211,0.286188
15212,15.212,0.292626
15213,15.213,0.299111
15214,15.214,0.305591
15215,15.215,0.312031
15216,15.216,0.318488
15217,15.217,0.324932
15218,15.218,0.331377
15219,15.219,0.337835
15220,15.22,0.344263
15221,15.221,0.350695
15222,15.222,0.357131
15223,15.223,0.363525
15224,15.224,0.369965
15225,15.225,0.376365
15226,15.226,0.382754
15227,15.227,0.389174
15228,15.228,0.395558
15229,15.229,0.401973
15230,15.23,0.408379
15231,15.231,0.414723
15232,15.232,0.421113
15233,15.233,0.427493
15234,15.234,0.433845
15235,15.235,0.440241
15236,15.236,0.446576
15237,15.237,0.452921
15238,15.238,0.459306
15239,15.239,0.465653
15240,15.24,0.471956
15241,15.241,0.478326
15242,15.242,0.48461
15243,15.243,0.490963
15244,15.244,0.497229
15245,15.245,0.503556
15246,15.246,0.509845
15247,15.247,0.51611
15248,15.248,0.522417
15249,15.249,0.528661
15250,15.25,0.534923
15251,15.251,0.54117
15252,15.252,0.547413
15253,15.253,0.553662
15254,15.254,0.559878
15255,15.255,0.566102
15256,15.256,0.572295
15257,15.257,0.578487
15258,15.258,0.584694
15259,15.259,0.590877
15260,15.26,0.597059
15261,15.261,0.603189
15262,15.262,0.609383
15263,15.263,0.615528
15264,15.264,0.621666
15265,15.265,0.627772
15266,15.266,0.633929
15267,15.267,0.639971
15268,15.268,0.646125
15269,15.269,0.652181
15270,15.27,0.658264
15271,15.271,0.66432
15272,15.272,0.670346
15273,15.273,0.67646
15274,15.274,0.682468
15275,15.275,0.688459
15276,15.276,0.694496
15277,15.277,0.700528
15278,15.278,0.706481
15279,15.279,0.712478
15280,15.28,0.718407
15281,15.281,0.724389
15282,15.282,0.730328
15283,15.283,0.736353
15284,15.284,0.74211
15285,15.285,0.748095
15286,15.286,0.754066
15287,15.287,0.759786
15288,15.288,0.765815
15289,15.289,0.771538
15290,15.29,0.777392
15291,15.291,0.783235
15292,15.292,0.789031
15293,15.293,0.794848
15294,15.294,0.800779
15295,15.295,0.80638
15296,15.296,0.812212
15297,15.297,0.81796
15298,15.298,0.823695
15299,15.299,0.829431
15300,15.3,0.835188
15301,15.301,0.840844
15302,15.302,0.846399
15303,15.303,0.852153
15304,15.304,0.857905
15305,15.305,0.863455
15306,15.306,0.869058
15307,15.307,0.874635
15308,15.308,0.880231
15309,15.309,0.885672
15310,15.31,0.891428
15311,15.311,0.896888
15312,15.312,0.902396
15313,15.313,0.907902
15314,15.314,0.913314
15315,15.315,0.918881
15316,15.316,0.92434
15317,15.317,0.929905
15318,15.318,0.935252
15319,15.319,0.940695
15320,15.32,0.946094
15321,15.321,0.951472
15322,15.322,0.956856
15323,15.323,0.962112
15324,15.324,0.967649
15325,15.325,0.972896
15326,15.326,0.97819
15327,15.327,0.983501
15328,15.328,0.98876
15329,15.329,0.994015
15330,15.33,0.99924
15331,15.331,1.004448
15332,15.332,1.00963
15333,15.333,1.014827
15334,15.334,1.020019
15335,15.335,1.025176
15336,15.336,1.030298
15337,15.337,1.035439
15338,15.338,1.040393
15339,15.339,1.045648
15340,15.34,1.050609
15341,15.341,1.055626
15342,15.342,1.060622
15343,15.343,1.065603
15344,15.344,1.070583
15345,15.345,1.075529
15346,15.346,1.080451
15347,15.347,1.085383
15348,15.348,1.090247
15349,15.349,1.095178
15350,15.35,1.099983
15351,15.351,1.104823
15352,15.352,1.109613
15353,15.353,1.114375
15354,15.354,1.119173
15355,15.355,1.123917
15356,15.356,1.128658
15357,15.357,1.133365
15358,15.358,1.138063
15359,15.359,1.142747
15360,15.36,1.147355
15361,15.361,1.15196
15362,15.362,1.156772
15363,15.363,1.161312
15364,15.364,1.165657
15365,15.365,1.170321
15366,15.366,1.174881
15367,15.367,1.179303
15368,15.368,1.183858
15369,15.369,1.188266
15370,15.37,1.192662
15371,15.371,1.197104
15372,15.372,1.201516
15373,15.373,1.205867
15374,15.374,1.21023
15375,15.375,1.21458
15376,15.376,1.218942
15377,15.377,1.22322
15378,15.378,1.227516
15379,15.379,1.231764
15380,15.38,1.236012
15381,15.381,1.240223
15382,15.382,1.2445
15383,15.383,1.248563
15384,15.384,1.252784
15385,15.385,1.256904
15386,15.386,1.261073
15387,15.387,1.265133
15388,15.388,1.269262
15389,15.389,1.27332
15390,15.39,1.27733
15391,15.391,1.281357
15392,15.392,1.285347
15393,15.393,1.289364
15394,15.394,1.293309
15395,15.395,1.29721
15396,15.396,1.301002
15397,15.397,1.304954
15398,15.398,1.30877
15399,15.399,1.312664
15400,15.4,1.316261
15401,15.401,1.320027
15402,15.402,1.323926
15403,15.403,1.327652
15404,15.404,1.331326
15405,15.405,1.334961
15406,15.406,1.338617
15407,15.407,1.342237
15408,15.408,1.345786
15409,15.409,1.349408
15410,15.41,1.353006
15411,15.411,1.356516
15412,15.412,1.360032
15413,15.413,1.363539
15414,15.414,1.367049
15415,15.415,1.370564
15416,15.416,1.373984
15417,15.417,1.377452
15418,15.418,1.380843
15419,15.419,1.384243
15420,15.42,1.387643
15421,15.421,1.391019
15422,15.422,1.394362
15423,15.423,1.397737
15424,15.424,1.401069
15425,15.425,1.404317
15426,15.426,1.40757
15427,15.427,1.410808
15428,15.428,1.414058
15429,15.429,1.41729
15430,15.43,1.420478
15431,15.431,1.423605
15432,15.432,1.426803
15433,15.433,1.429932
15434,15.434,1.433052
15435,15.435,1.436207
15436,15.436,1.439263
15437,15.437,1.442306
15438,15.438,1.445367
15439,15.439,1.448378
15440,15.44,1.451393
15441,15.441,1.454409
15442,15.442,1.45742
15443,15.443,1.460424
15444,15.444,1.463364
15445,15.445,1.466358
15446,15.446,1.469313
15447,15.447,1.472311
15448,15.448,1.475207
15449,15.449,1.478105
15450,15.45,1.480985
15451,15.451,1.483779
15452,15.452,1.486647
15453,15.453,1.489435
15454,15.454,1.492197
15455,15.455,1.494919
15456,15.456,1.497644
15457,15.457,1.500094
15458,15.458,1.502747
15459,15.459,1.505294
15460,15.46,1.507936
15461,15.461,1.510297
15462,15.462,1.512732
15463,15.463,1.515005
15464,15.464,1.517235
15465,15.465,1.519477
15466,15.466,1.52183
15467,15.467,1.524035
15468,15.468,1.526277
15469,15.469,1.528602
15470,15.47,1.530967
15471,15.471,1.5333
15472,15.472,1.535692
15473,15.473,1.538045
15474,15.474,1.540371
15475,15.475,1.54266
15476,15.476,1.544949
15477,15.477,1.547214
15478,15.478,1.549457
15479,15.479,1.551676
15480,15.48,1.553851
15481,15.481,1.555959
15482,15.482,1.558087
15483,15.483,1.560161
15484,15.484,1.562057
15485,15.485,1.564001
15486,15.486,1.56623
15487,15.487,1.567977
15488,15.488,1.569533
15489,15.489,1.571085
15490,15.49,1.572497
15491,15.491,1.573829
15492,15.492,1.574974
15493,15.493,1.576237
15494,15.494,1.577397
15495,15.495,1.578271
15496,15.496,1.579372
15497,15.497,1.580495
15498,15.498,1.581066
15499,15.499,1.581914
15500,15.5,1.582693
15501,15.501,1.583127
15502,15.502,1.583612
15503,15.503,1.583952
15504,15.504,1.584409
15505,15.505,1.584481
15506,15.506,1.584655
15507,15.507,1.584997
15508,15.508,1.585404
15509,15.509,1.585867
15510,15.51,1.586292
15511,15.511,1.586743
15512,15.512,1.587152
15513,15.513,1.587523
15514,15.514,1.587917
15515,15.515,1.588255
15516,15.516,1.58853
15517,15.517,1.588765
15518,15.518,1.58896
15519,15.519,1.589136
15520,15.52,1.589273
15521,15.521,1.589359
15522,15.522,1.589427
15523,15.523,1.589481
15524,15.524,1.589515
15525,15.525,1.589482
15526,15.526,1.589419
15527,15.527,1.589427
15528,15.528,1.589202
15529,15.529,1.58908
15530,15.53,1.588982
15531,15.531,1.588731
15532,15.532,1.588488
15533,15.533,1.588257
15534,15.534,1.587862
15535,15.535,1.587564
15536,15.536,1.587258
15537,15.537,1.586815
15538,15.538,1.586378
15539,15.539,1.585938
15540,15.54,1.585426
15541,15.541,1.584891
15542,15.542,1.584338
15543,15.543,1.58373
15544,15.544,1.583131
15545,15.545,1.582427
15546,15.546,1.581745
15547,15.547,1.581028
15548,15.548,1.58025
15549,15.549,1.579479
15550,15.55,1.578644
15551,15.551,1.577781
15552,15.552,1.576912
15553,15.553,1.575963
15554,15.554,1.575038
15555,15.555,1.574013
15556,15.556,1.572999
15557,15.557,1.571948
15558,15.558,1.570847
15559,15.559,1.569718
15560,15.56,1.56857
15561,15.561,1.567348
15562,15.562,1.566173
15563,15.563,1.564884
15564,15.564,1.563603
15565,15.565,1.562309
15566,15.566,1.560936
15567,15.567,1.559536
15568,15.568,1.558097
15569,15.569,1.556594
15570,15.57,1.555142
15571,15.571,1.553588
15572,15.572,1.552053
15573,15.573,1.550458
15574,15.574,1.548825
15575,15.575,1.547179
15576,15.576,1.545497
15577,15.577,1.543764
15578,15.578,1.541989
15579,15.579,1.540179
15580,15.58,1.538378
15581,15.581,1.536532
15582,15.582,1.534644
15583,15.583,1.532728
15584,15.584,1.53077
15585,15.585,1.528787
15586,15.586,1.526784
15587,15.587,1.524714
15588,15.588,1.522606
15589,15.589,1.520501
15590,15.59,1.518412
15591,15.591,1.516223
15592,15.592,1.513982
15593,15.593,1.511762
15594,15.594,1.509505
15595,15.595,1.507139
15596,15.596,1.504851
15597,15.597,1.502488
15598,15.598,1.500061
15599,15.599,1.49764
15600,15.6,1.495169
15601,15.601,1.492636
15602,15.602,1.490055
15603,15.603,1.487566
15604,15.604,1.484943
15605,15.605,1.482281
15606,15.606,1.479652
15607,15.607,1.476941
15608,15.608,1.474244
15609,15.609,1.47142
15610,15.61,1.468639
15611,15.611,1.465817
15612,15.612,1.462945
15613,15.613,1.460066
15614,15.614,1.457143
15615,15.615,1.454184
15616,15.616,1.451192
15617,15.617,1.448196
15618,15.618,1.44512
15619,15.619,1.442009
15620,15.62,1.438938
15621,15.621,1.435834
15622,15.622,1.432592
15623,15.623,1.429367
15624,15.624,1.426156
15625,15.625,1.422864
15626,15.626,1.41951
15627,15.627,1.416231
15628,15.628,1.412827
15629,15.629,1.409421
15630,15.63,1.406003
15631,15.631,1.402525
15632,15.632,1.399023
15633,15.633,1.395525
15634,15.634,1.391909
15635,15.635,1.388349
15636,15.636,1.384732
15637,15.637,1.381026
15638,15.638,1.377385
15639,15.639,1.373627
15640,15.64,1.369905
15641,15.641,1.366173
15642,15.642,1.362335
15643,15.643,1.358453
15644,15.644,1.354556
15645,15.645,1.350675
15646,15.646,1.346737
15647,15.647,1.342803
15648,15.648,1.338795
15649,15.649,1.334766
15650,15.65,1.330708
15651,15.651,1.326662
15652,15.652,1.322455
15653,15.653,1.318365
15654,15.654,1.314221
15655,15.655,1.309928
15656,15.656,1.305734
15657,15.657,1.30142
15658,15.658,1.297103
15659,15.659,1.292811
15660,15.66,1.288444
15661,15.661,1.284043
15662,15.662,1.279613
15663,15.663,1.275166
15664,15.664,1.270714
15665,15.665,1.266195
15666,15.666,1.261621
15667,15.667,1.25709
15668,15.668,1.25248
15669,15.669,1.247881
15670,15.67,1.243255
15671,15.671,1.238558
15672,15.672,1.233853
15673,15.673,1.229114
15674,15.674,1.224387
15675,15.675,1.219582
15676,15.676,1.214803
15677,15.677,1.209923
15678,15.678,1.205046
15679,15.679,1.200122
15680,15.68,1.195156
15681,15.681,1.190231
15682,15.682,1.185249
15683,15.683,1.180185
15684,15.684,1.175123
15685,15.685,1.170008
15686,15.686,1.164859
15687,15.687,1.159743
15688,15.688,1.154516
15689,15.689,1.14933
15690,15.69,1.144094
15691,15.691,1.138834
15692,15.692,1.133492
15693,15.693,1.128155
15694,15.694,1.12283
15695,15.695,1.11746
15696,15.696,1.112097
15697,15.697,1.106604
15698,15.698,1.101166
15699,15.699,1.095705
15700,15.7,1.090209
15701,15.701,1.084636
15702,15.702,1.079021
15703,15.703,1.073413
15704,15.704,1.067811
15705,15.705,1.062175
15706,15.706,1.056484
15707,15.707,1.050769
15708,15.708,1.045045
15709,15.709,1.039278
15710,15.71,1.033464
15711,15.711,1.027661
15712,15.712,1.021843
15713,15.713,1.015976
15714,15.714,1.010037
15715,15.715,1.004185
15716,15.716,0.99827
15717,15.717,0.992281
15718,15.718,0.986319
15719,15.719,0.980277
15720,15.72,0.974272
15721,15.721,0.968226
15722,15.722,0.962169
15723,15.723,0.956056
15724,15.724,0.94993
15725,15.725,0.943732
15726,15.726,0.937583
15727,15.727,0.931307
15728,15.728,0.925077
15729,15.729,0.918779
15730,15.73,0.912488
15731,15.731,0.906195
15732,15.732,0.899841
15733,15.733,0.893473
15734,15.734,0.887082
15735,15.735,0.880671
15736,15.736,0.874237
15737,15.737,0.867797
15738,15.738,0.861289
15739,15.739,0.854815
15740,15.74,0.848295
15741,15.741,0.841712
15742,15.742,0.835132
15743,15.743,0.828541
15744,15.744,0.821901
15745,15.745,0.815272
15746,15.746,0.808553
15747,15.747,0.801856
15748,15.748,0.795157
15749,15.749,0.788412
15750,15.75,0.781683
15751,15.751,0.774894
15752,15.752,0.768066
15753,15.753,0.761268
15754,15.754,0.754437
15755,15.755,0.747534
15756,15.756,0.740656
15757,15.757,0.733743
15758,15.758,0.726757
15759,15.759,0.719847
15760,15.76,0.712863
15761,15.761,0.705847
15762,15.762,0.698832
15763,15.763,0.69181
15764,15.764,0.68473
15765,15.765,0.677689
15766,15.766,0.6706
15767,15.767,0.663431
15768,15.768,0.656331
15769,15.769,0.649163
15770,15.77,0.641993
15771,15.771,0.634763
15772,15.772,0.627547
15773,15.773,0.620299
15774,15.774,0.613023
15775,15.775,0.605758
15776,15.776,0.598459
